time,n_waiting,n_busy
2295.0000,561,4
2296.5000,570,4
2298.0000,571,4
2299.5000,575,4
2301.0000,580,4
2302.5000,578,4
2304.0000,577,4
2305.5000,570,4
2307.0000,570,4
2308.5000,565,4
2310.0000,567,4
2311.5000,566,4
2313.0000,566,4
2314.5000,561,4
2316.0000,564,4
2317.5000,564,4
2319.0000,563,4
2320.5000,564,4
2322.0000,567,4
2323.5000,563,4
2325.0000,563,4
2326.5000,567,4
2328.0000,564,4
2329.5000,576,4
2331.0000,576,4
2332.5000,575,4
2334.0000,577,4
2335.5000,577,4
2337.0000,579,4
2338.5000,582,4
2340.0000,583,4
2341.5000,584,4
2343.0000,585,4
2344.5000,585,4
2346.0000,584,4
2347.5000,580,4
2349.0000,579,4
2350.5000,575,4
2352.0000,577,4
2353.5000,575,4
2355.0000,573,4
2356.5000,573,4
2358.0000,578,4
2359.5000,578,4
2361.0000,569,4
2362.5000,568,4
2364.0000,570,4
2365.5000,569,4
2367.0000,571,4
2368.5000,577,4
2370.0000,576,4
2371.5000,574,4
2373.0000,576,4
2374.5000,572,4
2376.0000,568,4
2377.5000,566,4
2379.0000,567,4
2380.5000,566,4
2382.0000,568,4
2383.5000,572,4
2385.0000,570,4
2386.5000,569,4
2388.0000,570,4
2389.5000,570,4
2391.0000,566,4
2392.5000,563,4
2394.0000,569,4
2395.5000,564,4
2397.0000,561,4
2398.5000,560,4
2400.0000,565,4
2401.5000,564,4
2403.0000,566,4
2404.5000,565,4
2406.0000,564,4
2407.5000,566,4
2409.0000,563,4
2410.5000,558,4
2412.0000,562,4
2413.5000,560,4
2415.0000,559,4
2416.5000,560,4
2418.0000,555,4
2419.5000,558,4
2421.0000,563,4
2422.5000,559,4
2424.0000,562,4
2425.5000,563,4
2427.0000,563,4
2428.5000,563,4
2430.0000,567,4
2431.5000,579,4
2433.0000,575,4
2434.5000,577,4
2436.0000,586,4
2437.5000,588,4
2439.0000,597,4
2440.5000,593,4
2442.0000,595,4
2443.5000,594,4
2445.0000,593,4
2446.5000,587,4
2448.0000,582,4
2449.5000,583,4
2451.0000,579,4
2452.5000,582,4
2454.0000,583,4
2455.5000,579,4
