time,n_waiting,n_busy
1693.5000,0,4
1695.0000,0,2
1696.5000,0,5
1698.0000,0,2
1699.5000,0,1
1701.0000,0,4
1702.5000,0,6
1704.0000,4,6
1705.5000,0,4
1707.0000,0,2
1708.5000,0,2
1710.0000,0,2
1711.5000,0,1
1713.0000,0,1
1714.5000,0,3
1716.0000,0,3
1717.5000,0,1
1719.0000,0,1
1720.5000,0,2
1722.0000,0,0
1723.5000,0,2
1725.0000,0,3
1726.5000,0,1
1728.0000,0,1
1729.5000,0,1
1731.0000,0,1
1732.5000,0,1
1734.0000,0,4
1735.5000,0,1
1737.0000,0,3
1738.5000,0,2
1740.0000,0,1
1741.5000,0,0
1743.0000,0,2
1744.5000,0,1
1746.0000,0,1
1747.5000,0,0
1749.0000,0,2
1750.5000,0,1
1752.0000,0,0
1753.5000,0,5
1755.0000,0,2
1756.5000,0,1
1758.0000,0,4
1759.5000,0,3
1761.0000,3,6
1762.5000,0,4
1764.0000,7,6
1765.5000,2,6
1767.0000,2,6
1768.5000,0,6
1770.0000,0,1
1771.5000,0,0
1773.0000,0,3
1774.5000,0,0
1776.0000,0,0
1777.5000,0,2
1779.0000,0,3
1780.5000,0,1
1782.0000,0,2
1783.5000,0,4
1785.0000,2,6
1786.5000,0,5
1788.0000,0,2
1789.5000,0,1
1791.0000,1,6
1792.5000,0,5
1794.0000,6,6
1795.5000,7,6
1797.0000,0,5
1798.5000,0,4
1800.0000,0,4
1801.5000,0,2
1803.0000,0,2
1804.5000,0,2
1806.0000,0,0
1807.5000,0,3
1809.0000,0,2
1810.5000,0,1
1812.0000,1,6
1813.5000,0,4
1815.0000,0,1
1816.5000,0,0
1818.0000,1,6
1819.5000,0,2
1821.0000,0,2
1822.5000,0,2
1824.0000,0,1
1825.5000,0,4
1827.0000,0,0
1828.5000,0,1
1830.0000,0,0
1831.5000,0,0
1833.0000,0,3
1834.5000,0,1
1836.0000,0,1
1837.5000,0,2
1839.0000,0,2
1840.5000,0,2
1842.0000,0,4
1843.5000,1,6
1845.0000,0,5
1846.5000,0,5
1848.0000,0,1
1849.5000,0,3
1851.0000,0,2
1852.5000,0,1
1854.0000,0,3
1855.5000,0,3
1857.0000,0,5
1858.5000,0,5
1860.0000,0,2
1861.5000,0,5
1863.0000,1,6
1864.5000,0,4
1866.0000,0,3
1867.5000,0,2
1869.0000,0,5
1870.5000,0,3
1872.0000,0,5
1873.5000,0,4
1875.0000,0,2
1876.5000,0,4
1878.0000,0,3
1879.5000,0,0
1881.0000,0,1
1882.5000,0,1
1884.0000,0,4
1885.5000,0,1
1887.0000,0,0
1888.5000,0,3
1890.0000,0,2
1891.5000,0,1
1893.0000,0,1
1894.5000,0,1
1896.0000,0,1
1897.5000,0,1
1899.0000,0,1
1900.5000,0,1
1902.0000,0,5
1903.5000,0,6
1905.0000,0,3
